index,host,source,sourcetype,"_raw","_time"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:52:25 PM EST,8064,2542,0,10,904,61,4,20601,0,0,21032,16743,0,0,0,0,0,0,0,0,4,5300236,100677,0,0,369557,0,0,","2015-01-20T14:52:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:52:40 PM EST,8064,2262,2,10,620,95,4,20607,0,0,21094,16743,0,0,0,0,0,0,0,0,3,5300236,100677,0,0,369442,0,0,","2015-01-20T14:52:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:52:55 PM EST,8064,1998,0,10,603,88,4,20601,0,0,21068,16743,0,0,0,0,0,0,0,0,3,5300236,100674,0,0,369421,0,0,","2015-01-20T14:52:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:53:10 PM EST,8064,1716,0,9,606,97,4,20601,0,0,21048,16743,0,0,0,0,0,0,0,0,3,5300236,100806,0,0,369461,0,0,","2015-01-20T14:53:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:53:25 PM EST,8064,1442,0,9,584,103,4,20601,0,0,21002,16743,0,0,0,0,0,0,0,0,4,5300236,100669,0,0,369448,0,0,","2015-01-20T14:53:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:53:40 PM EST,8064,1172,0,9,608,82,4,20577,0,0,21056,16743,0,0,0,0,0,0,0,0,3,5300236,100666,0,0,369450,0,0,","2015-01-20T14:53:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:53:55 PM EST,8064,897,0,9,625,92,4,20583,0,0,21060,16743,0,0,0,0,0,0,0,0,3,5300236,100666,0,0,369407,0,0,","2015-01-20T14:53:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:54:10 PM EST,8064,621,0,9,623,86,4,20583,0,0,21108,16743,0,0,0,0,0,0,0,0,3,5300236,100796,0,0,369447,0,0,","2015-01-20T14:54:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:54:25 PM EST,8064,349,0,9,606,86,4,20601,0,0,20992,16743,0,0,0,0,0,0,0,0,4,5300236,100668,0,0,369406,0,0,","2015-01-20T14:54:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:54:40 PM EST,8064,2526,0,9,1011,66,4,20583,0,0,21119,16743,0,0,0,0,0,0,0,0,6,5300236,100668,0,0,369449,0,0,","2015-01-20T14:54:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:54:55 PM EST,8064,2247,2,9,714,97,4,20583,0,0,21014,16743,0,0,0,0,0,0,0,0,3,5300236,100635,0,0,369335,0,0,","2015-01-20T14:54:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:55:10 PM EST,8064,1978,0,9,595,77,4,20589,0,0,21006,16743,0,0,0,0,0,0,0,0,3,5300236,100767,0,0,369415,0,0,","2015-01-20T14:55:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:55:25 PM EST,8064,1699,0,9,616,97,4,20589,0,0,21038,16743,0,0,0,0,0,0,0,0,4,5300236,100674,0,0,369375,0,0,","2015-01-20T14:55:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:55:40 PM EST,8064,1433,0,9,615,88,4,20583,0,0,21098,16743,0,0,0,0,0,0,0,0,3,5300236,100677,0,0,369453,0,0,","2015-01-20T14:55:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:55:55 PM EST,8064,1157,0,9,584,76,4,20583,0,0,21038,16743,0,0,0,0,0,0,0,0,3,5300236,100692,0,0,369459,0,0,","2015-01-20T14:55:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:56:10 PM EST,8064,885,0,9,598,73,4,20583,0,0,21040,16743,0,0,0,0,0,0,0,0,3,5300236,100826,0,0,369525,0,0,","2015-01-20T14:56:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:56:25 PM EST,8064,610,0,9,592,86,4,20583,0,0,21036,16743,0,0,0,0,0,0,0,0,4,5300236,100697,0,0,369507,0,0,","2015-01-20T14:56:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:56:40 PM EST,8064,344,0,9,608,77,4,20583,0,0,20939,16743,0,0,0,0,0,0,0,0,3,5300236,100697,0,0,369509,0,0,","2015-01-20T14:56:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:56:55 PM EST,8067,2516,0,9,923,69,4,20583,0,0,21065,16743,0,0,0,0,0,0,0,0,3,5300236,100706,0,0,369510,0,0,","2015-01-20T14:56:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:57:10 PM EST,8067,2240,2,9,600,79,4,20583,0,0,21098,16743,0,0,0,0,0,0,0,0,3,5300236,100838,0,0,369568,0,0,","2015-01-20T14:57:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:57:25 PM EST,8067,1968,0,9,595,91,4,20583,0,0,21026,16743,0,0,0,0,0,0,0,0,4,5300236,100706,0,0,369570,0,0,","2015-01-20T14:57:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:57:40 PM EST,8067,1693,0,9,604,87,4,20583,0,0,21032,16743,0,0,0,0,0,0,0,0,3,5300236,100706,0,0,369570,0,0,","2015-01-20T14:57:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:57:55 PM EST,8067,1431,0,9,564,73,4,20583,0,0,21030,16743,0,0,0,0,0,0,0,0,3,5300236,100706,0,0,369570,0,0,","2015-01-20T14:57:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:58:10 PM EST,8067,1149,0,9,602,76,4,20583,0,0,21036,16743,0,0,0,0,0,0,0,0,3,5300236,100838,0,0,369312,0,0,","2015-01-20T14:58:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:58:25 PM EST,8067,884,0,9,605,79,4,20583,0,0,21028,16743,0,0,0,0,0,0,0,0,4,5300236,100706,0,0,369272,0,0,","2015-01-20T14:58:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:58:40 PM EST,8067,606,0,9,594,87,4,20569,0,0,21022,16743,0,0,0,0,0,0,0,0,3,5300236,100696,0,0,369272,0,0,","2015-01-20T14:58:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:58:55 PM EST,8067,341,0,9,660,97,4,20575,0,0,20990,16743,0,0,0,0,0,0,0,0,3,5300940,100696,0,0,369839,0,0,","2015-01-20T14:58:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:59:10 PM EST,8065,2522,0,9,937,72,4,20583,0,0,21070,16743,0,0,0,0,0,0,0,0,3,5300236,100842,0,0,369913,0,0,","2015-01-20T14:59:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:59:25 PM EST,8065,2247,2,9,618,86,4,20583,0,0,21040,16743,0,0,0,0,0,0,0,0,4,5300236,100710,0,0,369877,0,0,","2015-01-20T14:59:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:59:40 PM EST,8065,1979,0,9,621,82,4,20583,0,0,22727,16743,0,0,0,0,0,0,0,0,3,5300236,100710,0,0,369882,0,0,","2015-01-20T14:59:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:59:55 PM EST,8065,1701,0,9,622,80,4,20583,0,0,19287,16743,0,0,0,0,0,0,0,0,3,5300236,100710,0,0,369887,0,0,","2015-01-20T14:59:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:00:10 PM EST,8065,1433,0,9,617,79,4,20583,0,0,21074,16743,0,0,0,0,0,0,0,0,3,5300236,100842,0,0,369927,0,0,","2015-01-20T15:00:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:00:25 PM EST,8065,1159,0,9,599,98,4,20583,0,0,21056,16743,0,0,0,0,0,0,0,0,4,5300236,100716,0,0,369888,0,0,","2015-01-20T15:00:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:00:40 PM EST,8065,744,0,9,651,90,4,20589,0,0,21032,16743,0,0,0,0,0,0,0,0,3,5300236,100714,0,0,369904,0,0,","2015-01-20T15:00:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:00:55 PM EST,8065,461,0,9,629,89,4,20589,0,0,21038,16743,0,0,0,0,0,0,0,0,3,5300236,100714,0,0,369261,0,0,","2015-01-20T15:00:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:01:10 PM EST,8052,2595,0,8,618,92,4,20583,0,0,21040,16743,0,0,0,0,0,0,0,0,3,5300236,100838,0,0,369313,0,0,","2015-01-20T15:01:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:01:25 PM EST,8052,2319,2,8,572,74,4,20559,0,0,21036,16743,0,0,0,0,0,0,0,0,4,5300236,100707,0,0,369258,0,0,","2015-01-20T15:01:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:01:40 PM EST,8052,2040,0,8,604,84,4,20589,0,0,21041,16743,0,0,0,0,0,0,0,0,3,5300236,100709,0,0,369136,0,0,","2015-01-20T15:01:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:01:55 PM EST,8052,1780,0,8,600,77,4,20583,0,0,21033,16743,0,0,0,0,0,0,0,0,3,5300236,100709,0,0,369218,0,0,","2015-01-20T15:01:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:02:10 PM EST,8052,1506,0,8,593,79,4,20583,0,0,21039,16743,0,0,0,0,0,0,0,0,3,5300236,100844,0,0,369258,0,0,","2015-01-20T15:02:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:02:25 PM EST,8052,1232,0,8,605,77,4,20583,0,0,21038,16743,0,0,0,0,0,0,0,0,4,5300236,100712,0,0,369230,0,0,","2015-01-20T15:02:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:02:40 PM EST,8052,963,0,8,591,90,4,20583,0,0,21035,16743,0,0,0,0,0,0,0,0,3,5300236,100718,0,0,369223,0,0,","2015-01-20T15:02:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:02:55 PM EST,8052,689,0,9,605,90,4,20575,0,0,21036,16743,0,0,0,0,0,0,0,0,3,5300236,100721,0,0,369214,0,0,","2015-01-20T15:02:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:03:10 PM EST,8050,2596,0,9,547,76,4,20575,0,0,21092,16743,0,0,0,0,0,0,0,0,15,5300236,100862,0,0,369282,0,0,","2015-01-20T15:03:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:03:25 PM EST,8050,2306,2,9,609,81,4,20571,0,0,20972,16743,0,0,0,0,0,0,0,0,10,5317900,100761,0,0,369256,0,0,","2015-01-20T15:03:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:03:40 PM EST,8050,2027,0,9,613,101,4,20571,0,0,21034,16743,0,0,0,0,0,0,0,0,6,5317900,100733,0,0,368922,0,0,","2015-01-20T15:03:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:03:55 PM EST,8050,1753,0,9,577,77,4,20571,0,0,21022,16743,0,0,0,0,0,0,0,0,4,5317900,100733,0,0,368878,0,0,","2015-01-20T15:03:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:04:10 PM EST,8050,1482,0,9,605,74,4,20571,0,0,21042,16743,0,0,0,0,0,0,0,0,3,5317900,100865,0,0,368938,0,0,","2015-01-20T15:04:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:04:25 PM EST,8050,1204,0,9,557,83,4,20571,0,0,21026,16743,0,0,0,0,0,0,0,0,7,5317900,100733,0,0,368904,0,0,","2015-01-20T15:04:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:04:40 PM EST,8050,935,0,9,573,94,4,20571,0,0,21030,16743,0,0,0,0,0,0,0,0,4,5317900,100733,0,0,368887,0,0,","2015-01-20T15:04:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:04:55 PM EST,8050,663,0,9,574,89,4,20557,0,0,20964,16743,0,0,0,0,0,0,0,0,4,5317900,100733,0,0,368888,0,0,","2015-01-20T15:04:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:05:10 PM EST,8050,367,0,10,600,89,4,20553,0,0,21026,16743,0,0,0,0,0,0,0,0,4,5318604,100851,0,0,368925,0,0,","2015-01-20T15:05:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:05:25 PM EST,8053,2360,0,10,604,81,4,20567,0,0,21076,16743,0,0,0,0,0,0,0,0,5,5300236,100733,0,0,368701,0,0,","2015-01-20T15:05:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:05:40 PM EST,8053,2057,2,10,614,107,4,20571,0,0,21038,16743,0,0,0,0,0,0,0,0,21,5313484,100880,0,0,367406,0,0,","2015-01-20T15:05:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:05:55 PM EST,8053,1781,0,10,648,83,4,20571,0,0,21020,16743,0,0,0,0,0,0,0,0,4,5313484,100886,0,0,367378,0,0,","2015-01-20T15:05:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:06:10 PM EST,8053,1500,0,10,619,90,4,20571,0,0,21044,16743,0,0,0,0,0,0,0,0,3,5313484,101018,0,0,367449,0,0,","2015-01-20T15:06:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:06:25 PM EST,8053,1233,0,10,632,82,4,20577,0,0,21061,16743,0,0,0,0,0,0,0,0,4,5313484,100886,0,0,367420,0,0,","2015-01-20T15:06:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:06:40 PM EST,8053,958,0,10,642,103,4,20571,0,0,21030,16743,0,0,0,0,0,0,0,0,4,5313484,100886,0,0,367420,0,0,","2015-01-20T15:06:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:06:55 PM EST,8053,689,0,10,676,88,4,20571,0,0,21031,16743,0,0,0,0,0,0,0,0,3,5313484,100886,0,0,367445,0,0,","2015-01-20T15:06:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:07:10 PM EST,8053,413,0,10,608,83,4,20566,0,0,21037,16743,0,0,0,0,0,0,0,0,3,5313484,101007,0,0,367505,0,0,","2015-01-20T15:07:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:07:25 PM EST,8052,2556,0,10,609,71,4,20562,0,0,21056,16743,0,0,0,0,0,0,0,0,4,5313484,100921,0,0,366907,0,0,","2015-01-20T15:07:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:07:40 PM EST,8052,2282,2,10,590,82,4,20562,0,0,20930,16743,0,0,0,0,0,0,0,0,3,5313484,100936,0,0,366825,0,0,","2015-01-20T15:07:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:07:55 PM EST,8052,2008,0,10,599,103,4,20568,0,0,21128,16743,0,0,0,0,0,0,0,0,3,5313484,100939,0,0,366895,0,0,","2015-01-20T15:07:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:08:10 PM EST,8052,1732,0,10,616,75,4,20568,0,0,21087,16743,0,0,0,0,0,0,0,0,3,5313484,101072,0,0,367006,0,0,","2015-01-20T15:08:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:08:25 PM EST,8052,1455,0,10,622,74,4,20562,0,0,21030,16743,0,0,0,0,0,0,0,0,5,5313484,100949,0,0,367074,0,0,","2015-01-20T15:08:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:08:40 PM EST,8052,1182,0,10,647,86,4,20562,0,0,20949,16743,0,0,0,0,0,0,0,0,3,5313484,100815,0,0,367085,0,0,","2015-01-20T15:08:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:08:55 PM EST,8052,905,0,10,623,88,4,20568,0,0,20971,16743,0,0,0,0,0,0,0,0,3,5313484,100679,0,0,364690,0,0,","2015-01-20T15:08:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:09:10 PM EST,8052,628,0,10,571,74,4,20562,0,0,21033,16743,0,0,0,0,0,0,0,0,3,5314636,100829,0,0,360005,0,0,","2015-01-20T15:09:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:09:25 PM EST,8052,352,0,10,619,84,4,20572,0,0,21136,16743,0,0,0,0,0,0,0,0,4,5315052,100723,0,0,360098,0,0,","2015-01-20T15:09:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:09:40 PM EST,8058,2517,0,10,951,70,4,20587,0,0,21130,16743,0,0,0,0,0,0,0,0,3,5313484,100736,0,0,357368,0,0,","2015-01-20T15:09:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:09:55 PM EST,8058,2240,2,10,617,76,4,20595,0,0,20979,16743,0,0,0,0,0,0,0,0,3,5313484,100748,0,0,357410,0,0,","2015-01-20T15:09:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:10:10 PM EST,8058,1963,0,10,579,70,4,20593,0,0,21101,16743,0,0,0,0,0,0,0,0,3,5313484,100883,0,0,357678,0,0,","2015-01-20T15:10:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:10:25 PM EST,8058,1687,0,10,635,78,4,20599,0,0,21095,16743,0,0,0,0,0,0,0,0,4,5313484,100751,0,0,357921,0,0,","2015-01-20T15:10:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:10:40 PM EST,8058,1415,0,10,610,84,4,20599,0,0,20930,16743,0,0,0,0,0,0,0,0,3,5313484,100773,0,0,358035,0,0,","2015-01-20T15:10:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:10:55 PM EST,8058,1142,0,10,735,195,4,20599,0,0,21153,16743,0,0,0,0,0,0,0,0,3,5313484,100793,0,0,358280,0,0,","2015-01-20T15:10:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:11:10 PM EST,8058,865,0,10,672,91,4,20599,0,0,20975,16743,0,0,0,0,0,0,0,0,3,5313484,100929,0,0,358513,0,0,","2015-01-20T15:11:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:11:25 PM EST,8058,593,0,10,572,76,4,20593,0,0,21128,16743,0,0,0,0,0,0,0,0,4,5313484,100816,0,0,358611,0,0,","2015-01-20T15:11:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:11:40 PM EST,8058,319,0,10,612,80,4,20593,0,0,21054,16743,0,0,0,0,0,0,0,0,3,5313484,100816,0,0,358683,0,0,","2015-01-20T15:11:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:11:55 PM EST,8055,2474,1,10,846,65,4,20593,0,0,21068,16743,0,0,0,0,0,0,0,0,3,5313484,100816,0,0,358724,0,0,","2015-01-20T15:11:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:12:10 PM EST,8055,2190,0,10,561,76,4,20576,0,0,21047,16743,0,0,0,0,0,0,0,0,3,5313484,100954,0,0,358020,0,0,","2015-01-20T15:12:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:12:25 PM EST,8055,1914,0,10,550,69,4,20582,0,0,21035,16743,0,0,0,0,0,0,0,0,4,5313484,100701,0,0,357923,0,0,","2015-01-20T15:12:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:12:40 PM EST,8055,1653,0,10,569,92,4,20576,0,0,21053,16743,0,0,0,0,0,0,0,0,3,5313484,100710,0,0,348834,0,0,","2015-01-20T15:12:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:12:55 PM EST,8055,1371,0,10,575,69,4,20582,0,0,20995,16743,0,0,0,0,0,0,0,0,3,5313484,100712,0,0,349341,0,0,","2015-01-20T15:12:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:13:10 PM EST,8055,1096,0,10,590,76,4,20582,0,0,21047,16743,0,0,0,0,0,0,0,0,3,5313484,100849,0,0,350323,0,0,","2015-01-20T15:13:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:13:25 PM EST,8055,820,0,10,606,87,4,20582,0,0,21107,16743,0,0,0,0,0,0,0,0,4,5313484,100766,0,0,350518,0,0,","2015-01-20T15:13:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:13:40 PM EST,8055,547,0,10,556,81,4,20576,0,0,21047,16743,0,0,0,0,0,0,0,0,3,5313484,100905,0,0,351043,0,0,","2015-01-20T15:13:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 02:13:55 PM EST,8063,2727,0,10,575,71,4,20576,0,0,20987,16743,0,0,0,0,0,0,0,0,3,5313484,100990,0,0,350439,0,0,","2015-01-20T15:13:55.000+1100"
